0.000000	0.000000
0.003040	0.010441
0.023386	0.020228
0.043732	0.029246
0.064078	0.037518
0.084424	0.045066
0.104771	0.051913
0.125117	0.058082
0.145463	0.063595
0.165809	0.068475
0.186155	0.072744
0.206501	0.076426
0.226847	0.079543
0.247193	0.082118
0.267540	0.084174
0.287886	0.085732
0.308232	0.086816
0.328578	0.087449
0.348924	0.087653
0.369270	0.087451
0.389616	0.086865
0.409962	0.085918
0.430309	0.084634
0.450655	0.083034
0.471001	0.081141
0.491347	0.078978
0.511693	0.076568
0.532039	0.073933
0.552385	0.071096
0.572731	0.068079
0.593078	0.064906
0.613424	0.061600
0.633770	0.058181
0.654116	0.054674
0.674462	0.051102
0.694808	0.047486
0.715154	0.043849
0.735500	0.040215
0.755847	0.036605
0.776193	0.033043
0.796539	0.029551
0.816885	0.026152
0.837231	0.022868
0.857577	0.019723
0.877923	0.016738
0.898269	0.013937
0.918616	0.011343
0.938962	0.008977
0.959308	0.006863
0.979654	0.005023
1.000000	0.003480
1.000000	-0.000892
0.979839	-0.001156
0.959678	-0.001562
0.939518	-0.002100
0.919357	-0.002762
0.899196	-0.003539
0.879035	-0.004421
0.858874	-0.005401
0.838713	-0.006468
0.818553	-0.007616
0.798392	-0.008833
0.778231	-0.010112
0.758070	-0.011444
0.737909	-0.012820
0.717749	-0.014230
0.697588	-0.015667
0.677427	-0.017121
0.657266	-0.018584
0.637105	-0.020046
0.616944	-0.021499
0.596784	-0.022933
0.576623	-0.024341
0.556462	-0.025713
0.536301	-0.027039
0.516140	-0.028313
0.495980	-0.029523
0.475819	-0.030663
0.455658	-0.031722
0.435497	-0.032692
0.415336	-0.033564
0.395176	-0.034329
0.375015	-0.034979
0.354854	-0.035504
0.334693	-0.035896
0.314532	-0.036145
0.294371	-0.036244
0.274211	-0.036182
0.254050	-0.035951
0.233889	-0.035543
0.213728	-0.034948
0.193567	-0.034158
0.173407	-0.033163
0.153246	-0.031956
0.133085	-0.030526
0.112924	-0.028865
0.092763	-0.026965
0.072602	-0.024815
0.052442	-0.022409
0.032281	-0.019736
