0.000000	-0.007574
0.020408	-0.003686
0.040816	0.000009
0.061224	0.003513
0.081633	0.006828
0.102041	0.009957
0.122449	0.012901
0.142857	0.015663
0.163265	0.018247
0.183673	0.020653
0.204082	0.022884
0.224490	0.024943
0.244898	0.026832
0.265306	0.028553
0.285714	0.030109
0.306122	0.031503
0.326531	0.032735
0.346939	0.033809
0.367347	0.034728
0.387755	0.035493
0.408163	0.036107
0.428571	0.036571
0.448980	0.036890
0.469388	0.037064
0.489796	0.037097
0.510204	0.036990
0.530612	0.036746
0.551020	0.036368
0.571429	0.035857
0.591837	0.035216
0.612245	0.034447
0.632653	0.033553
0.653061	0.032537
0.673469	0.031399
0.693878	0.030144
0.714286	0.028772
0.734694	0.027287
0.755102	0.025691
0.775510	0.023986
0.795918	0.022175
0.816327	0.020259
0.836735	0.018242
0.857143	0.016126
0.877551	0.013912
0.897959	0.011604
0.918367	0.009203
0.938776	0.006712
0.959184	0.004134
0.979592	0.001471
1.000000	-0.001276
1.000000	0.008690
0.979592	0.009806
0.959184	0.011366
0.938776	0.013341
0.918367	0.015698
0.897959	0.018408
0.877551	0.021438
0.857143	0.024758
0.836735	0.028338
0.816327	0.032146
0.795918	0.036151
0.775510	0.040322
0.755102	0.044629
0.734694	0.049040
0.714286	0.053524
0.693878	0.058051
0.673469	0.062590
0.653061	0.067109
0.632653	0.071579
0.612245	0.075967
0.591837	0.080242
0.571429	0.084375
0.551020	0.088334
0.530612	0.092087
0.510204	0.095605
0.489796	0.098856
0.469388	0.101809
0.448980	0.104433
0.428571	0.106698
0.408163	0.108572
0.387755	0.110025
0.367347	0.111025
0.346939	0.111541
0.326531	0.111543
0.306122	0.111000
0.285714	0.109881
0.265306	0.108154
0.244898	0.105790
0.224490	0.102756
0.204082	0.099022
0.183673	0.094557
0.163265	0.089331
0.142857	0.083311
0.122449	0.076468
0.102041	0.068770
0.081633	0.060186
0.061224	0.050686
0.040816	0.040238
0.020408	0.028812
0.000000	0.016376
