0.018754	0.009426
0.038779	0.012727
0.058805	0.015782
0.078830	0.018596
0.098856	0.021177
0.118881	0.023530
0.138907	0.025664
0.158932	0.027583
0.178957	0.029296
0.198983	0.030809
0.219008	0.032127
0.239034	0.033259
0.259059	0.034211
0.279085	0.034989
0.299110	0.035600
0.319135	0.036051
0.339161	0.036348
0.359186	0.036499
0.379212	0.036509
0.399237	0.036386
0.419263	0.036135
0.439288	0.035765
0.459313	0.035280
0.479339	0.034689
0.499364	0.033998
0.519390	0.033213
0.539415	0.032342
0.559441	0.031390
0.579466	0.030364
0.599491	0.029272
0.619517	0.028119
0.639542	0.026913
0.659568	0.025660
0.679593	0.024367
0.699619	0.023040
0.719644	0.021687
0.739669	0.020313
0.759695	0.018926
0.779720	0.017532
0.799746	0.016137
0.819771	0.014750
0.839797	0.013375
0.859822	0.012020
0.879847	0.010692
0.899873	0.009397
0.919898	0.008142
0.939924	0.006933
0.959949	0.005777
0.979975	0.004682
1.000000	0.003653
1.000000	-0.000751
0.979719	-0.036105
0.959438	-0.069526
0.939157	-0.101043
0.918875	-0.130687
0.898594	-0.158488
0.878313	-0.184475
0.858032	-0.208679
0.837751	-0.231130
0.817470	-0.251857
0.797189	-0.270890
0.776908	-0.288261
0.756626	-0.303998
0.736345	-0.318131
0.716064	-0.330691
0.695783	-0.341708
0.675502	-0.351211
0.655221	-0.359231
0.634940	-0.365798
0.614659	-0.370941
0.594377	-0.374691
0.574096	-0.377077
0.553815	-0.378130
0.533534	-0.377880
0.513253	-0.376357
0.492972	-0.373590
0.472691	-0.369610
0.452410	-0.364446
0.432128	-0.358129
0.411847	-0.350689
0.391566	-0.342155
0.371285	-0.332558
0.351004	-0.321928
0.330723	-0.310295
0.310442	-0.297688
0.290160	-0.284137
0.269879	-0.269674
0.249598	-0.254327
0.229317	-0.238127
0.209036	-0.221104
0.188755	-0.203287
0.168474	-0.184707
0.148193	-0.165394
0.127911	-0.145377
0.107630	-0.124687
0.087349	-0.103354
0.067068	-0.081408
0.046787	-0.058878
0.026506	-0.035795
0.006225	-0.012189
0.018754	0.009426
