0.000000	0.000000
0.003991	0.010607
0.024318	0.024518
0.044644	0.037436
0.064971	0.049387
0.085298	0.060396
0.105624	0.070490
0.125951	0.079694
0.146278	0.088033
0.166605	0.095535
0.186931	0.102223
0.207258	0.108125
0.227585	0.113265
0.247911	0.117671
0.268238	0.121366
0.288565	0.124378
0.308892	0.126732
0.329218	0.128453
0.349545	0.129568
0.369872	0.130102
0.390198	0.130081
0.410525	0.129531
0.430852	0.128478
0.451179	0.126946
0.471505	0.124963
0.491832	0.122554
0.512159	0.119744
0.532485	0.116559
0.552812	0.113026
0.573139	0.109170
0.593466	0.105016
0.613792	0.100590
0.634119	0.095919
0.654446	0.091028
0.674773	0.085942
0.695099	0.080688
0.715426	0.075291
0.735753	0.069776
0.756079	0.064171
0.776406	0.058500
0.796733	0.052790
0.817060	0.047065
0.837386	0.041353
0.857713	0.035678
0.878040	0.030066
0.898366	0.024543
0.918693	0.019135
0.939020	0.013868
0.959347	0.008767
0.979673	0.003858
1.000000	-0.000832
1.000000	-0.001074
0.979721	-0.000629
0.959442	-0.000318
0.939163	-0.000135
0.918883	-0.000072
0.898604	-0.000124
0.878325	-0.000283
0.858046	-0.000544
0.837767	-0.000900
0.817488	-0.001343
0.797208	-0.001869
0.776929	-0.002469
0.756650	-0.003139
0.736371	-0.003870
0.716092	-0.004657
0.695813	-0.005493
0.675533	-0.006372
0.655254	-0.007287
0.634975	-0.008231
0.614696	-0.009198
0.594417	-0.010182
0.574138	-0.011175
0.553859	-0.012173
0.533579	-0.013167
0.513300	-0.014151
0.493021	-0.015119
0.472742	-0.016065
0.452463	-0.016981
0.432184	-0.017862
0.411904	-0.018700
0.391625	-0.019490
0.371346	-0.020224
0.351067	-0.020897
0.330788	-0.021501
0.310509	-0.022030
0.290229	-0.022478
0.269950	-0.022838
0.249671	-0.023104
0.229392	-0.023269
0.209113	-0.023326
0.188834	-0.023269
0.168555	-0.023092
0.148275	-0.022788
0.127996	-0.022350
0.107717	-0.021772
0.087438	-0.021047
0.067159	-0.020170
0.046880	-0.019132
0.026600	-0.017929
