0.000000	0.000000
0.003241	0.008831
0.023583	0.016127
0.043925	0.022945
0.064267	0.029294
0.084609	0.035187
0.104951	0.040633
0.125293	0.045643
0.145635	0.050228
0.165977	0.054397
0.186319	0.058163
0.206661	0.061535
0.227003	0.064524
0.247345	0.067140
0.267687	0.069394
0.288029	0.071297
0.308371	0.072859
0.328713	0.074091
0.349055	0.075003
0.369397	0.075606
0.389739	0.075911
0.410081	0.075927
0.430423	0.075667
0.450765	0.075139
0.471108	0.074356
0.491450	0.073326
0.511792	0.072062
0.532134	0.070573
0.552476	0.068870
0.572818	0.066964
0.593160	0.064866
0.613502	0.062585
0.633844	0.060132
0.654186	0.057519
0.674528	0.054755
0.694870	0.051851
0.715212	0.048818
0.735554	0.045666
0.755896	0.042406
0.776238	0.039049
0.796580	0.035604
0.816922	0.032084
0.837264	0.028497
0.857606	0.024855
0.877948	0.021168
0.898290	0.017448
0.918632	0.013703
0.938974	0.009946
0.959316	0.006187
0.979658	0.002435
1.000000	-0.001297
1.000000	0.000085
0.979786	-0.001849
0.959572	-0.003851
0.939359	-0.005911
0.919145	-0.008021
0.898931	-0.010172
0.878717	-0.012357
0.858504	-0.014565
0.838290	-0.016790
0.818076	-0.019022
0.797862	-0.021252
0.777649	-0.023473
0.757435	-0.025675
0.737221	-0.027850
0.717007	-0.029990
0.696794	-0.032085
0.676580	-0.034128
0.656366	-0.036110
0.636152	-0.038022
0.615939	-0.039855
0.595725	-0.041602
0.575511	-0.043254
0.555297	-0.044801
0.535084	-0.046236
0.514870	-0.047550
0.494656	-0.048734
0.474442	-0.049780
0.454229	-0.050679
0.434015	-0.051423
0.413801	-0.052004
0.393587	-0.052411
0.373374	-0.052638
0.353160	-0.052675
0.332946	-0.052515
0.312732	-0.052147
0.292519	-0.051565
0.272305	-0.050758
0.252091	-0.049720
0.231877	-0.048440
0.211664	-0.046911
0.191450	-0.045125
0.171236	-0.043071
0.151022	-0.040743
0.130809	-0.038131
0.110595	-0.035227
0.090381	-0.032022
0.070167	-0.028508
0.049954	-0.024676
0.029740	-0.020517
0.000000	0.000000
