0.000000	0.000000
0.000000	0.015284
0.020408	0.021431
0.040816	0.027161
0.061224	0.032485
0.081633	0.037412
0.102041	0.041951
0.122449	0.046112
0.142857	0.049904
0.163265	0.053336
0.183673	0.056419
0.204082	0.059162
0.224490	0.061574
0.244898	0.063665
0.265306	0.065444
0.285714	0.066921
0.306122	0.068105
0.326531	0.069005
0.346939	0.069632
0.367347	0.069995
0.387755	0.070103
0.408163	0.069965
0.428571	0.069592
0.448980	0.068993
0.469388	0.068177
0.489796	0.067153
0.510204	0.065932
0.530612	0.064522
0.551020	0.062933
0.571429	0.061176
0.591837	0.059258
0.612245	0.057190
0.632653	0.054981
0.653061	0.052641
0.673469	0.050179
0.693878	0.047605
0.714286	0.044928
0.734694	0.042158
0.755102	0.039304
0.775510	0.036375
0.795918	0.033382
0.816327	0.030333
0.836735	0.027238
0.857143	0.024107
0.877551	0.020949
0.897959	0.017774
0.918367	0.014591
0.938776	0.011409
0.959184	0.008239
0.979592	0.005089
1.000000	0.001969
1.000000	-0.000995
0.979592	-0.002701
0.959184	-0.004491
0.938776	-0.006355
0.918367	-0.008286
0.897959	-0.010273
0.877551	-0.012308
0.857143	-0.014381
0.836735	-0.016484
0.816327	-0.018607
0.795918	-0.020741
0.775510	-0.022876
0.755102	-0.025005
0.734694	-0.027118
0.714286	-0.029205
0.693878	-0.031257
0.673469	-0.033266
0.653061	-0.035222
0.632653	-0.037117
0.612245	-0.038940
0.591837	-0.040683
0.571429	-0.042337
0.551020	-0.043892
0.530612	-0.045340
0.510204	-0.046672
0.489796	-0.047878
0.469388	-0.048948
0.448980	-0.049875
0.428571	-0.050649
0.408163	-0.051261
0.387755	-0.051701
0.367347	-0.051961
0.346939	-0.052031
0.326531	-0.051902
0.306122	-0.051566
0.285714	-0.051013
0.265306	-0.050233
0.244898	-0.049219
0.224490	-0.047960
0.204082	-0.046447
0.183673	-0.044672
0.163265	-0.042626
0.142857	-0.040298
0.122449	-0.037681
0.102041	-0.034765
0.081633	-0.031540
0.061224	-0.027998
0.040816	-0.024130
0.020408	-0.019926
