0.000000	0.000000
0.000000	0.024292
0.020408	0.034142
0.040816	0.043368
0.061224	0.051982
0.081633	0.059998
0.102041	0.067428
0.122449	0.074285
0.142857	0.080580
0.163265	0.086328
0.183673	0.091540
0.204082	0.096228
0.224490	0.100406
0.244898	0.104086
0.265306	0.107281
0.285714	0.110003
0.306122	0.112265
0.326531	0.114079
0.346939	0.115458
0.367347	0.116414
0.387755	0.116960
0.408163	0.117109
0.428571	0.116874
0.448980	0.116266
0.469388	0.115298
0.489796	0.113983
0.510204	0.112334
0.530612	0.110363
0.551020	0.108083
0.571429	0.105506
0.591837	0.102644
0.612245	0.099511
0.632653	0.096119
0.653061	0.092480
0.673469	0.088608
0.693878	0.084514
0.714286	0.080212
0.734694	0.075713
0.755102	0.071030
0.775510	0.066177
0.795918	0.061165
0.816327	0.056008
0.836735	0.050717
0.857143	0.045305
0.877551	0.039785
0.897959	0.034170
0.918367	0.028471
0.938776	0.022702
0.959184	0.016876
0.979592	0.011004
1.000000	0.005099
1.000000	0.000000
1.000000	0.000000
0.998910	0.000640
0.995710	0.001850
0.990340	0.003480
0.982910	0.005170
0.973440	0.006720
0.961920	0.007860
0.948480	0.008410
0.932990	0.008270
0.915710	0.007370
0.896440	0.005650
0.875900	0.003090
0.853500	-0.000320
0.829700	-0.004690
0.804350	-0.009820
0.777730	-0.015750
0.749950	-0.022090
0.721150	-0.028720
0.691330	-0.035170
0.660740	-0.041360
0.629380	-0.046940
0.597500	-0.051970
0.565250	-0.056110
0.532740	-0.059610
0.499970	-0.062270
0.467330	-0.064320
0.434690	-0.065630
0.402430	-0.066470
0.370560	-0.066630
0.339330	-0.066350
0.308610	-0.065440
0.278010	-0.064040
0.249980	-0.062040
0.222210	-0.059710
0.195580	-0.056830
0.170370	-0.053690
0.146430	-0.050150
0.124030	-0.046420
0.103300	-0.042340
0.084220	-0.038060
0.066940	-0.033520
0.051580	-0.028820
0.038020	-0.024080
0.026500	-0.019400
0.017020	-0.014590
0.009600	-0.009970
0.004220	-0.005560
0.001020	-0.001540
0.000000	0.000000
